No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
286,121.0,103.0,28.0,88.0,1800.0,10.0,3.6,1015.5,2.6,0.0,0.8
287,105.0,69.0,29.0,83.0,1600.0,10.0,1.9,1016.7,1.3,0.0,1.2
288,57.0,10.0,30.0,69.0,1100.0,10.0,3.8,1017.7,-5.7,0.0,0.9
289,14.0,14.0,11.0,25.0,500.0,58.0,3.4,1018.5,-7.1,0.0,0.9
290,7.0,7.0,7.0,21.0,400.0,64.0,2.7,1018.9,-9.0,0.0,2.1
291,10.0,10.0,8.0,19.0,400.0,68.0,2.8,1019.3,-8.9,0.0,2.4
292,9.0,9.0,12.0,18.0,400.0,69.0,2.4,1019.7,-8.6,0.0,1.3
293,3.0,6.0,26.0,28.0,500.0,69.0,0.3,1020.5,-7.5,0.0,0.9
294,3.0,6.0,23.0,32.0,500.0,69.0,-0.9,1021.0,-8.1,0.0,0.9
295,3.0,6.0,17.0,40.0,500.0,69.0,0.8,1022.2,-8.5,0.0,1.6
296,12.0,15.0,26.0,69.0,700.0,69.0,3.7,1023.3,-10.0,0.0,2.9
297,16.0,25.0,35.0,70.0,800.0,69.0,4.8,1024.6,-13.6,0.0,3.3
298,16.0,24.0,20.0,49.0,700.0,69.0,5.5,1025.2,-10.7,0.0,3.9
299,15.0,18.0,19.0,36.0,600.0,69.0,6.4,1025.2,-11.3,0.0,2.6
300,12.0,12.0,9.0,27.0,500.0,69.0,6.6,1024.4,-12.6,0.0,3.6
301,3.0,10.0,7.0,25.0,400.0,75.0,7.6,1023.7,-11.7,0.0,3.5
302,7.0,7.0,6.0,24.0,400.0,81.0,8.5,1022.9,-13.2,0.0,2.3
303,6.0,10.0,7.0,26.0,400.0,82.0,9.5,1022.2,-14.4,0.0,1.6
304,3.0,11.0,7.0,27.0,400.0,82.0,9.7,1021.7,-13.5,0.0,2.0
305,6.0,9.0,8.0,28.0,400.0,82.0,9.1,1021.9,-12.1,0.0,1.8
306,14.0,16.0,8.0,40.0,500.0,82.0,7.1,1022.3,-10.7,0.0,2.7
307,25.0,37.0,11.0,61.0,600.0,82.0,6.1,1022.8,-9.0,0.0,2.5
308,32.0,51.0,13.0,75.0,700.0,82.0,5.5,1023.5,-8.8,0.0,1.5
309,33.0,40.0,13.0,71.0,700.0,82.0,5.0,1023.7,-9.6,0.0,2.9
310,34.0,37.0,15.0,71.0,700.0,82.0,4.8,1024.0,-8.7,0.0,3.2
311,27.0,38.0,17.0,73.0,700.0,82.0,4.0,1023.8,-8.1,0.0,3.2
312,42.0,50.0,38.0,81.0,800.0,82.0,2.9,1024.1,-5.5,0.0,2.3
313,55.0,89.0,37.0,66.0,1100.0,82.0,2.5,1024.2,-3.8,0.0,2.4
314,68.0,74.0,22.0,56.0,1500.0,82.0,1.6,1024.5,-4.1,0.0,1.0
315,54.0,62.0,23.0,50.0,1500.0,82.0,1.3,1023.9,-4.6,0.0,1.5
316,48.0,52.0,25.0,52.0,1271.294377232746,82.0,-0.1,1023.8,-4.7,0.0,0.5
317,46.0,56.0,24.0,53.0,1200.0,82.0,-0.5,1023.9,-3.9,0.0,2.4
318,49.0,61.0,26.0,65.0,1300.0,82.0,-0.8,1024.3,-4.0,0.0,1.9
319,70.0,72.0,28.0,67.0,1500.0,82.0,-0.8,1024.3,-4.2,0.0,2.2
320,77.0,90.0,34.0,73.0,2100.0,82.0,-0.4,1024.6,-4.1,0.0,2.1
321,85.0,97.0,55.0,74.0,2100.0,82.0,0.5,1024.9,-4.2,0.0,2.3
322,89.0,109.0,63.0,74.0,2100.0,82.0,2.2,1024.3,-4.1,0.0,1.5
323,104.0,134.0,67.0,77.0,2100.0,82.0,3.9,1023.4,-3.9,0.0,1.7
324,120.0,137.0,64.0,83.0,2100.0,82.0,5.5,1022.3,-3.6,0.0,1.2
325,124.0,136.0,53.0,90.0,2000.0,82.0,7.2,1021.3,-3.7,0.0,3.4
326,94.0,104.0,82.0,64.0,1200.0,82.0,8.7,1020.0,-3.8,0.0,3.3
327,87.0,98.0,114.0,59.0,1000.0,82.0,9.9,1019.4,-4.5,0.0,3.8
328,101.0,102.0,113.0,56.0,1000.0,82.0,9.3,1018.7,-4.3,0.0,3.2
329,100.0,105.0,111.0,62.0,1000.0,73.0,8.6,1018.1,-3.9,0.0,3.1
330,111.0,116.0,113.0,72.0,1200.0,63.0,7.6,1018.3,-3.6,0.0,3.5
331,115.0,123.0,103.0,75.0,1200.0,63.0,6.8,1018.4,-2.9,0.0,1.6
332,116.0,122.0,93.0,90.0,1200.0,63.0,6.2,1018.4,-2.7,0.0,1.3
333,108.0,108.0,85.0,93.0,1200.0,63.0,5.9,1018.3,-2.0,0.0,1.3
334,117.0,125.0,75.0,98.0,1300.0,63.0,3.5,1018.4,-1.9,0.0,0.6
335,146.0,157.0,80.0,101.0,1600.0,63.0,1.4,1018.2,-1.8,0.0,0.0
336,162.0,173.0,82.0,102.0,1700.0,63.0,1.6,1017.7,-1.8,0.0,1.1
337,168.0,177.0,83.0,101.0,1800.0,63.0,2.3,1017.8,-2.2,0.0,1.2
338,169.0,173.0,72.0,98.0,2200.0,63.0,2.4,1017.4,-2.5,0.0,1.8
339,181.0,184.0,93.0,111.0,2700.0,63.0,2.0,1016.6,-2.9,0.0,1.1
340,172.0,191.0,88.0,112.0,2899.0,63.0,1.5,1016.3,-2.8,0.0,1.6
341,182.0,197.0,112.0,109.0,3100.0,63.0,1.0,1016.2,-2.6,0.0,0.8
342,162.0,170.0,85.0,102.0,2500.0,63.0,0.7,1016.1,-2.5,0.0,1.2
343,154.0,155.0,83.0,98.0,2200.0,63.0,0.6,1016.0,-2.5,0.0,1.2
344,129.0,144.0,86.0,93.0,2100.0,63.0,2.4,1016.3,-2.3,0.0,1.0
345,156.0,162.0,93.0,97.0,2299.0,63.0,4.2,1016.5,-2.2,0.0,1.4
346,169.0,178.0,111.0,105.0,2399.0,63.0,6.4,1015.9,-2.5,0.0,1.4
347,169.0,179.0,112.0,105.0,2299.0,7.0,8.1,1015.1,-2.0,0.0,1.6
348,176.0,184.0,101.0,91.0,2000.0,16.0,9.0,1014.2,-2.0,0.0,1.4
349,199.0,200.0,99.0,104.0,2100.0,20.0,10.3,1013.2,-2.1,0.0,1.6
350,213.0,215.0,96.0,114.0,2200.0,63.0,12.0,1011.9,-1.2,0.0,1.5
351,223.0,229.0,92.0,134.0,2399.0,63.0,12.2,1011.4,-0.7,0.0,2.7
352,3.0,309.0,91.0,173.0,2600.0,60.0,12.3,1010.9,-0.3,0.0,2.0
353,3.0,291.0,91.0,119.0,2000.0,67.0,11.5,1010.9,0.3,0.0,3.4
354,130.0,272.0,79.0,85.0,1700.0,84.0,10.6,1011.6,0.9,0.0,1.8
355,260.0,278.0,79.0,94.0,1800.0,84.0,9.1,1012.2,1.5,0.0,1.0
356,280.0,296.0,89.0,103.0,1800.0,84.0,7.0,1012.5,1.3,0.0,1.1
357,296.0,320.0,97.0,121.0,2000.0,84.0,6.3,1013.8,1.4,0.0,0.0
358,302.0,315.0,90.0,130.0,2100.0,84.0,7.1,1014.4,0.7,0.0,0.8
359,306.0,313.0,87.0,123.0,2200.0,84.0,7.3,1015.3,0.9,0.0,1.0
360,313.0,321.0,106.0,150.0,3100.0,84.0,7.3,1015.5,0.7,0.0,1.5
361,319.0,340.0,104.0,164.0,3600.0,84.0,6.5,1015.6,0.6,0.0,1.1
362,319.0,335.0,108.0,139.0,3299.0,84.0,5.9,1015.9,0.2,0.0,1.7
363,272.0,291.0,92.0,119.0,2600.0,84.0,5.9,1016.5,0.2,0.0,1.5
364,264.0,286.0,85.0,113.0,2399.0,84.0,5.6,1017.0,0.4,0.0,1.0
365,266.0,272.0,70.0,110.0,2399.0,84.0,3.9,1018.0,0.6,0.0,1.3
366,258.0,265.0,62.0,93.0,2100.0,84.0,5.3,1018.7,0.3,0.0,1.6
367,257.0,262.0,60.0,88.0,2000.0,84.0,4.8,1019.3,0.4,0.0,1.3
368,255.0,269.0,60.0,93.0,2299.0,84.0,6.0,1020.1,0.5,0.0,0.2
369,254.0,261.0,82.0,90.0,2299.0,84.0,8.4,1020.7,1.3,0.0,1.1
370,250.0,257.0,95.0,91.0,2299.0,84.0,10.7,1020.9,0.7,0.0,1.3
371,268.0,238.0,99.0,92.0,2200.0,84.0,12.6,1020.2,0.0,0.0,2.8
372,234.0,197.0,80.0,84.0,2000.0,84.0,13.5,1019.9,-0.2,0.0,1.8
373,185.0,188.0,76.0,81.0,2200.0,84.0,14.0,1018.5,-0.9,0.0,2.2
374,205.0,168.0,74.0,63.0,2000.0,107.0,14.1,1017.5,-0.4,0.0,2.5
375,184.0,139.0,61.0,54.0,1800.0,107.0,14.5,1016.6,0.3,0.0,2.1
376,137.0,159.0,66.0,61.0,2000.0,107.0,13.6,1015.6,1.2,0.0,2.0
377,160.0,174.0,75.0,72.0,2600.0,107.0,12.9,1015.1,1.5,0.0,1.9
378,146.0,165.0,78.0,84.0,2799.0,107.0,12.4,1014.8,1.7,0.0,2.1
379,172.0,227.0,94.0,107.0,3399.0,107.0,12.0,1014.2,2.2,0.0,2.4
380,198.0,223.0,81.0,103.0,3000.0,107.0,10.8,1014.7,2.6,0.0,1.2
381,198.0,218.0,68.0,82.0,2299.0,107.0,10.0,1014.6,2.1,0.0,1.6
382,243.0,212.0,72.0,84.0,2100.0,107.0,9.2,1014.1,1.8,0.0,2.7
383,215.0,170.0,69.0,87.0,1899.0,107.0,8.3,1013.4,2.1,0.0,1.8
384,157.0,164.0,62.0,84.0,1600.0,107.0,7.8,1012.6,2.0,0.0,1.5
385,151.0,166.0,61.0,85.0,1700.0,107.0,7.2,1012.2,2.1,0.0,1.5
386,156.0,181.0,75.0,97.0,2299.0,107.0,6.5,1011.2,1.8,0.0,1.3
387,169.0,178.0,91.0,82.0,2399.0,107.0,5.6,1009.8,2.2,0.0,1.0
388,171.0,182.0,83.0,73.0,2200.0,107.0,6.8,1008.8,2.3,0.0,1.4
389,174.0,175.0,79.0,79.0,2200.0,107.0,5.9,1007.9,2.2,0.0,0.6
390,168.0,177.0,74.0,75.0,2000.0,107.0,5.3,1007.5,2.5,0.0,0.7
391,174.0,181.0,71.0,86.0,2000.0,107.0,4.2,1006.0,1.9,0.0,0.6
392,171.0,174.0,67.0,90.0,2200.0,107.0,5.6,1005.8,2.1,0.0,0.6
393,173.0,197.0,75.0,91.0,2399.0,107.0,7.6,1005.3,2.1,0.0,0.6
394,188.0,207.0,84.0,94.0,2600.0,107.0,9.3,1004.7,2.4,0.0,0.7
395,192.0,221.0,83.0,100.0,2700.0,107.0,10.6,1003.6,2.7,0.0,0.8
396,212.0,260.0,91.0,109.0,2700.0,107.0,12.9,1001.9,3.0,0.0,1.4
397,246.0,299.0,95.0,126.0,2899.0,107.0,14.4,1000.1,2.9,0.0,1.2
398,286.0,345.0,96.0,137.0,3000.0,107.0,15.1,998.7,3.2,0.0,2.1
399,324.0,369.0,103.0,122.0,2899.0,107.0,15.9,997.5,3.7,0.0,1.5
400,346.0,379.0,98.0,110.0,2600.0,107.0,15.5,996.6,3.9,0.0,1.8
401,340.0,363.0,85.0,96.0,2399.0,107.0,15.3,996.2,4.0,0.0,0.9
402,342.0,371.0,72.0,91.0,2399.0,107.0,14.1,996.1,4.9,0.0,0.9
403,351.0,365.0,68.0,99.0,2500.0,107.0,12.0,996.1,4.5,0.0,0.9
404,351.0,366.0,65.0,99.0,2799.0,107.0,9.3,996.1,4.7,0.0,0.0
405,357.0,388.0,60.0,173.0,3200.0,107.0,11.5,996.3,4.7,0.0,1.7
406,372.0,401.0,60.0,198.0,3799.0,107.0,10.9,996.2,3.9,0.0,1.9
407,383.0,418.0,69.0,189.0,3600.0,107.0,10.0,995.9,4.1,0.0,1.5
408,400.0,432.0,63.0,173.0,3700.0,107.0,8.7,996.0,3.7,0.0,1.9
409,412.0,433.0,57.0,175.0,4200.0,107.0,9.0,995.9,2.8,0.0,1.8
410,428.0,439.0,70.0,171.0,4400.0,107.0,8.8,996.3,-1.1,0.0,1.1
411,391.0,439.0,70.0,138.0,3399.0,107.0,10.9,996.2,-7.4,0.0,2.3
412,77.0,279.0,26.0,47.0,1271.294377232746,107.0,11.4,996.4,-10.2,0.0,4.7
413,22.0,92.0,13.0,47.0,400.0,107.0,10.5,997.1,-7.7,0.0,3.6
414,14.0,92.0,5.0,11.0,300.0,107.0,8.6,999.8,-8.0,0.0,4.4
415,9.0,164.0,3.0,9.0,300.0,107.0,7.0,1001.4,-9.0,0.0,3.4
416,10.0,86.0,9.0,20.0,300.0,107.0,6.2,1002.4,-12.4,0.0,6.5
417,3.0,6.0,6.0,18.0,200.0,107.0,6.5,1003.2,-16.9,0.0,4.8
418,3.0,6.0,3.0,16.0,200.0,107.0,8.7,1003.5,-13.7,0.0,6.2
419,3.0,6.0,3.0,17.0,300.0,107.0,9.4,1004.7,-17.7,0.0,3.8
420,3.0,6.0,3.0,18.0,300.0,107.0,10.5,1004.2,-15.9,0.0,4.4
421,11.0,6.0,3.0,19.0,300.0,107.0,11.7,1003.6,-15.9,0.0,2.4
422,15.0,6.0,5.0,18.0,300.0,107.0,11.9,1002.1,-16.7,0.0,3.2
423,9.0,6.0,4.0,19.0,300.0,107.0,12.0,1000.9,-16.6,0.0,1.9
424,12.0,6.0,4.0,20.0,300.0,107.0,11.5,1000.4,-12.1,0.0,1.7
425,13.0,6.0,4.0,21.0,300.0,84.0,10.7,1000.0,-12.7,0.0,3.9
426,14.0,6.0,4.0,30.0,300.0,78.0,9.7,1000.4,-12.9,0.0,4.4
427,22.0,60.0,7.0,42.0,400.0,72.0,7.2,1001.3,-2.5,0.0,4.1
428,64.0,225.0,28.0,58.0,900.0,46.0,5.4,1002.9,-3.4,0.0,7.0
429,45.0,83.0,19.0,41.0,600.0,49.0,4.4,1003.7,-3.6,0.1,4.7
430,36.0,53.0,15.0,33.0,600.0,53.0,3.7,1004.0,-4.0,0.0,2.9
431,33.0,37.0,13.0,34.0,700.0,46.0,2.9,1004.0,-4.1,0.0,2.0
432,33.0,37.0,13.0,34.0,700.0,46.0,2.6,1004.9,-4.0,0.0,2.1
433,11.0,26.0,14.0,33.0,800.0,42.0,2.5,1005.5,-4.5,0.0,1.9
434,11.0,28.0,16.0,35.0,700.0,45.0,2.0,1006.0,-4.5,0.0,2.7
435,14.0,18.0,19.0,31.0,700.0,35.0,1.2,1005.4,-4.5,0.0,1.7
436,13.0,26.0,16.0,40.0,500.0,29.0,0.8,1005.8,-3.0,0.0,1.5
437,12.0,21.0,11.0,42.0,400.0,32.0,0.1,1005.4,-3.5,0.0,1.4
438,9.0,15.0,11.0,38.0,400.0,33.0,0.1,1005.4,-3.8,0.0,1.3
439,8.0,13.0,12.0,36.0,400.0,24.0,0.4,1006.6,-2.8,0.0,1.1
440,9.0,21.0,10.0,46.0,500.0,31.0,1.6,1007.0,-2.4,0.0,1.7
441,30.0,48.0,14.0,56.0,600.0,17.0,3.0,1007.4,-2.9,0.0,2.7
442,40.0,54.0,20.0,48.0,700.0,25.0,2.6,1008.2,-3.5,0.0,2.9
443,53.0,62.0,16.0,49.0,700.0,27.0,3.0,1008.0,-2.9,0.0,1.9
444,56.0,57.0,13.0,43.0,700.0,32.0,3.2,1007.9,-0.3,0.0,1.4
445,40.0,52.0,11.0,40.0,700.0,32.0,3.5,1007.4,-0.2,0.0,2.1
446,44.0,56.0,11.0,39.0,700.0,36.0,4.0,1007.3,0.0,0.0,2.9
447,70.0,77.0,8.0,41.0,700.0,35.0,4.8,1007.4,0.0,0.0,2.3
448,54.0,62.0,10.0,37.0,700.0,38.0,4.4,1008.2,0.2,0.0,2.1
449,51.0,59.0,8.0,41.0,600.0,38.0,3.5,1009.3,1.7,0.2,1.7
450,47.0,54.0,5.0,41.0,600.0,36.0,2.8,1009.8,1.8,0.7,2.5
451,37.0,39.0,3.0,45.0,700.0,28.0,2.3,1011.4,1.6,1.4,1.8
452,42.0,23.0,3.0,52.0,800.0,22.0,1.7,1013.2,1.0,1.4,2.3
453,36.0,38.0,3.0,52.0,1000.0,22.0,0.9,1013.9,0.5,1.8,1.6
454,55.0,64.0,3.0,42.0,1100.0,37.0,0.9,1014.9,0.5,1.5,1.5
455,62.0,78.0,3.0,43.0,1000.0,36.0,0.4,1015.6,0.1,1.3,1.4
456,63.0,78.0,3.0,43.0,800.0,28.0,-0.1,1016.4,-0.5,0.7,1.6
457,64.0,67.0,3.0,37.0,600.0,28.0,-0.3,1017.4,-0.6,1.0,0.0
458,64.0,43.0,3.0,38.0,800.0,25.0,-1.2,1018.1,-1.5,1.6,1.2
459,55.0,45.0,4.0,35.0,900.0,26.0,-1.2,1018.5,-1.3,0.9,0.0
460,49.0,38.0,6.0,29.0,900.0,30.0,-1.1,1018.7,-1.2,1.5,1.2
461,49.0,31.0,7.0,29.0,900.0,25.0,-2.1,1019.0,-2.4,2.5,1.6
462,38.0,35.0,8.0,29.0,1000.0,32.0,-4.3,1019.4,-4.7,0.0,1.2
463,25.0,9.0,6.0,26.0,800.0,34.0,-5.7,1019.6,-6.0,0.0,0.0
464,36.0,6.0,6.0,48.0,1100.0,13.0,-2.3,1020.2,-2.3,0.0,0.1
465,35.0,38.0,9.0,48.0,1100.0,18.0,-0.1,1020.7,-1.1,0.0,1.7
466,31.0,32.0,20.0,45.0,1300.0,25.0,1.9,1021.0,-2.1,0.0,2.3
467,57.0,37.0,31.0,37.0,1200.0,40.0,2.6,1020.4,-4.0,0.0,3.0
468,42.0,16.0,26.0,34.0,900.0,51.0,3.1,1019.4,-3.3,0.0,1.7
469,43.0,68.0,26.0,36.0,1100.0,57.0,3.8,1018.8,-5.2,0.0,2.4
470,56.0,13.0,22.0,24.0,800.0,76.0,4.7,1017.7,-3.6,0.0,2.1
471,48.0,17.0,13.0,24.0,600.0,83.0,5.4,1016.6,-3.4,0.0,3.8
472,48.0,25.0,9.0,24.0,500.0,82.0,5.4,1015.5,-4.2,0.0,3.2
473,36.0,38.0,15.0,26.0,600.0,77.0,5.4,1015.1,-3.2,0.0,4.0
474,53.0,27.0,17.0,28.0,600.0,78.0,4.4,1014.5,-2.3,0.0,3.4
475,48.0,65.0,15.0,36.0,600.0,64.0,3.8,1014.2,-2.4,0.0,3.4
476,61.0,69.0,14.0,44.0,700.0,53.0,3.4,1014.2,-2.4,0.0,3.9
477,70.0,79.0,13.0,46.0,800.0,50.0,3.1,1013.8,-2.4,0.0,2.9
478,75.0,80.0,14.0,50.0,800.0,44.0,2.8,1013.6,-2.5,0.0,2.2
479,76.0,90.0,15.0,53.0,900.0,40.0,2.8,1012.7,-2.7,0.0,2.2
480,89.0,98.0,16.0,54.0,1000.0,38.0,2.2,1011.8,-2.9,0.0,1.9
481,94.0,103.0,19.0,52.0,1000.0,36.0,1.9,1011.3,-2.6,0.0,2.3
482,92.0,106.0,23.0,43.0,1100.0,38.0,1.7,1010.6,-2.8,0.0,2.4
483,97.0,102.0,26.0,41.0,1000.0,36.0,1.0,1009.6,-2.8,0.0,1.0
484,110.0,103.0,35.0,36.0,900.0,37.0,-0.8,1008.9,-2.7,0.0,0.5
485,96.0,85.0,36.0,36.0,800.0,37.0,-1.7,1008.5,-3.0,0.0,0.7
486,78.0,81.0,32.0,37.0,800.0,34.0,-1.7,1008.0,-2.7,0.0,0.1
487,84.0,90.0,32.0,50.0,900.0,21.0,-0.6,1007.6,-2.2,0.0,1.5
488,84.0,86.0,26.0,57.0,1100.0,15.0,0.2,1006.9,-2.0,0.0,0.7
489,106.0,119.0,20.0,62.0,1600.0,16.0,1.4,1005.9,-1.8,0.0,1.6
490,122.0,124.0,22.0,65.0,1899.0,17.0,2.7,1005.3,-2.2,0.0,1.6
491,133.0,142.0,34.0,73.0,2000.0,20.0,3.7,1004.5,-1.9,0.0,1.7
492,157.0,159.0,31.0,80.0,2100.0,23.0,5.0,1003.0,-1.9,0.0,2.4
493,151.0,174.0,32.0,80.0,1899.0,32.0,6.2,1002.1,-1.5,0.0,2.0
494,178.0,179.0,34.0,82.0,1800.0,40.0,6.9,1001.3,-1.3,0.0,3.0
495,174.0,178.0,34.0,91.0,1800.0,45.0,7.5,1000.4,-1.2,0.0,1.4
496,185.0,196.0,32.0,97.0,1800.0,44.0,7.7,1000.0,-0.8,0.0,1.4
497,188.0,214.0,29.0,100.0,1700.0,43.0,7.7,999.8,-0.8,0.0,1.7
498,190.0,199.0,31.0,109.0,1800.0,38.0,6.9,1000.2,-0.1,0.0,2.3
499,192.0,201.0,28.0,116.0,1800.0,30.0,6.1,1001.4,0.0,0.0,1.1
500,196.0,214.0,28.0,122.0,1899.0,24.0,5.5,1002.5,0.1,0.0,1.4
501,199.0,200.0,25.0,114.0,1800.0,28.0,5.2,1003.7,-0.2,0.0,2.5
502,176.0,193.0,25.0,116.0,1899.0,23.0,4.8,1004.4,0.0,0.0,1.4
503,173.0,189.0,23.0,107.0,1899.0,23.0,4.7,1005.5,0.1,0.0,2.7
504,170.0,183.0,23.0,107.0,2000.0,21.0,4.1,1006.8,0.1,0.0,2.2
505,188.0,150.0,26.0,100.0,1899.0,22.0,3.4,1007.6,-0.1,0.0,0.8
506,144.0,153.0,30.0,56.0,1399.0,48.0,1.7,1008.7,-0.1,0.0,0.6
507,134.0,153.0,29.0,57.0,1200.0,41.0,1.1,1009.5,-0.4,0.0,1.1
508,80.0,152.0,21.0,55.0,1271.294377232746,55.79504428314302,2.4,1010.1,-5.3,0.0,2.0
509,149.0,150.0,29.0,83.0,900.0,20.0,4.4,1010.7,-11.3,0.0,2.0
510,25.0,148.0,21.0,31.0,500.0,48.0,4.0,1011.6,-11.6,0.0,2.0
511,6.0,6.0,16.0,28.0,300.0,59.0,2.7,1012.9,-8.4,0.0,0.9
512,12.0,27.0,8.0,43.0,500.0,41.0,5.8,1013.9,-7.8,0.0,1.4
513,14.0,134.0,11.0,48.0,600.0,35.0,7.6,1014.8,-9.3,0.0,2.3
514,131.0,129.0,25.0,81.0,500.0,44.0,8.6,1014.8,-9.9,0.0,1.5
515,126.0,123.0,24.0,80.0,500.0,55.0,8.1,1014.4,-4.1,0.0,4.4
516,121.0,121.0,24.0,78.0,800.0,56.0,8.7,1013.7,-5.6,0.0,2.8
517,55.0,97.0,39.0,42.0,1000.0,61.0,9.2,1012.5,-3.7,0.0,5.0
518,51.0,95.0,29.0,40.0,1000.0,70.0,9.8,1011.9,-1.3,0.0,3.9
519,82.0,153.0,27.0,41.0,1200.0,84.0,10.0,1011.1,-2.0,0.0,4.2
520,67.0,123.0,24.0,33.0,900.0,87.0,9.6,1010.6,-2.1,0.0,4.6
521,63.0,122.0,22.0,34.0,800.0,87.0,9.3,1010.2,-2.0,0.0,2.9
522,71.0,111.0,23.0,34.0,800.0,89.0,8.9,1010.3,-2.4,0.0,3.9
523,67.0,106.0,22.0,41.0,800.0,83.0,8.1,1010.7,-3.4,0.0,3.0
524,62.0,104.0,21.0,46.0,800.0,75.0,7.8,1011.0,-3.7,0.0,2.7
525,60.0,89.0,17.0,47.0,700.0,68.0,7.1,1011.8,-3.8,0.0,3.3
526,57.0,90.0,17.0,60.0,800.0,46.0,5.6,1011.7,-3.8,0.0,2.1
527,54.0,78.0,20.0,58.0,800.0,35.0,4.3,1011.8,-3.5,0.0,1.9
528,59.0,77.0,19.0,58.0,1200.0,30.0,3.1,1011.1,-3.3,0.0,1.9
529,63.0,74.0,21.0,63.0,1700.0,21.0,2.7,1010.7,-3.0,0.0,1.7
530,61.0,64.0,24.0,58.0,1600.0,23.0,2.2,1009.8,-2.7,0.0,2.1
531,46.0,61.0,27.0,54.0,1700.0,25.0,2.0,1009.1,-2.7,0.0,0.9
532,44.0,51.0,21.0,64.0,1399.0,13.0,1.5,1008.5,-2.5,0.0,0.6
533,38.0,51.0,20.0,68.0,1399.0,10.0,0.8,1007.7,-2.3,0.0,1.3
534,38.0,51.0,20.0,68.0,1300.0,9.0,0.8,1007.5,-2.1,0.0,1.1
535,53.0,60.0,20.0,63.0,1200.0,8.0,1.0,1007.4,-1.9,0.0,1.5
536,40.0,53.0,19.0,58.0,1100.0,9.0,1.8,1006.4,-3.1,0.0,2.1
537,56.0,39.0,30.0,56.0,1000.0,16.0,3.4,1005.3,-4.6,0.0,2.3
538,40.0,46.0,36.0,57.0,1399.0,22.0,4.5,1005.4,-5.0,0.0,1.5
539,49.0,58.0,48.0,55.0,1600.0,33.0,4.2,1005.2,-4.5,0.0,1.9
540,79.0,88.0,59.0,59.0,1800.0,39.0,5.0,1004.8,-4.6,0.0,4.1
541,89.0,118.0,58.0,63.0,1899.0,37.0,5.1,1004.4,-5.0,0.0,0.9
542,87.0,104.0,57.0,59.0,1600.0,44.0,7.4,1003.8,-3.8,0.0,0.8
543,88.0,100.0,57.0,64.0,1500.0,42.0,10.3,1003.4,-3.1,0.0,2.3
544,88.0,119.0,51.0,66.0,1500.0,43.0,10.6,1004.8,-3.5,0.0,1.3
545,83.0,156.0,46.0,68.0,1500.0,41.0,11.9,1006.0,-7.5,0.0,8.3
546,52.0,190.0,21.0,43.0,800.0,58.0,9.0,1008.2,-8.6,0.0,3.7
547,10.0,100.0,7.0,23.0,400.0,71.0,7.1,1010.5,-10.2,0.0,4.1
548,12.0,35.0,8.0,27.0,300.0,64.0,6.0,1012.8,-12.6,0.0,4.3
549,11.0,27.0,3.0,20.0,300.0,71.0,5.2,1014.4,-12.8,0.0,2.3
550,12.0,15.0,3.0,20.0,300.0,73.0,4.6,1015.3,-15.3,0.0,3.9
551,9.0,6.0,3.0,21.0,300.0,72.0,3.9,1016.0,-14.9,0.0,2.8
552,3.0,6.0,3.0,18.0,300.0,73.0,3.5,1016.7,-14.7,0.0,2.1
553,5.0,7.0,3.0,16.0,200.0,75.0,2.7,1017.3,-14.0,0.0,2.2
554,5.0,15.0,3.0,18.0,300.0,68.0,2.0,1017.6,-13.4,0.0,2.4
555,5.0,8.0,3.0,19.0,300.0,63.0,2.0,1017.7,-14.2,0.0,3.4
556,3.0,6.0,3.0,25.0,300.0,57.0,1.6,1017.5,-14.1,0.0,3.3
557,3.0,7.0,4.0,28.0,300.0,52.0,1.5,1017.7,-14.6,0.0,4.4
558,3.0,7.0,4.0,29.0,300.0,45.0,1.0,1018.4,-13.9,0.0,2.8
559,3.0,6.0,8.0,36.0,400.0,39.0,1.1,1018.7,-13.8,0.0,2.2
560,3.0,6.0,23.0,34.0,400.0,43.0,2.8,1019.3,-14.4,0.0,2.3
561,5.0,14.0,20.0,34.0,400.0,46.0,4.3,1019.5,-15.1,0.0,3.1
562,9.0,11.0,15.0,29.0,400.0,56.0,5.6,1019.5,-16.3,0.0,3.9
563,5.0,11.0,10.0,23.0,400.0,67.0,5.9,1019.0,-16.0,0.0,3.0
564,14.0,18.0,8.0,21.0,400.0,72.0,7.5,1017.8,-15.4,0.0,2.7
565,4.0,11.0,9.0,22.0,400.0,74.0,8.8,1016.3,-15.0,0.0,1.8
566,3.0,11.0,7.0,23.0,300.0,79.0,9.7,1014.8,-12.2,0.0,2.7
567,5.0,6.0,5.0,23.0,300.0,81.0,10.4,1013.6,-15.2,0.0,2.0
568,7.0,14.0,4.0,19.0,300.0,84.0,10.6,1012.9,-12.1,0.0,1.9
569,3.0,6.0,5.0,25.0,300.0,81.0,9.5,1012.7,-12.4,0.0,3.4
570,20.0,28.0,5.0,34.0,400.0,80.0,7.9,1012.6,-11.5,0.0,3.7
571,23.0,39.0,6.0,38.0,400.0,78.0,6.9,1013.1,-10.8,0.0,4.0
572,35.0,60.0,8.0,49.0,1271.294377232746,65.9736,6.3,1014.0,-10.0,0.0,3.3
573,46.0,72.0,19.0,56.0,1271.294377232746,50.7654,5.9,1014.5,-10.0,0.0,2.4
